u_niqe,u_brisque,img_mean,img_std,img_entropy,a_rx_skull.penetration_index,a_rx_skull.sinus_air_score,a_rx_abdomen.nps_fat,a_rx_abdomen.free_air_detector,a_rx_chest.lung_symmetry,a_rx_chest.inspiration_index,a_rx_chest.mediastinum_width,a_rx_chest.rotation_angle,score,deg_type,severity
5.3434686491676455,41.3309326171875,0.24827390909194946,0.21604646742343903,6.0674181774287135,0.0,0.5792437650844731,0.0,0.0,0.0,0.0,0.0,0.0,24.9640205144632,vignetting,0.9853213789438122
5.300107492969756,36.3968505859375,0.27953749895095825,0.22430483996868134,6.983552975586747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.36538503076183,ring_artifact,0.30751412540266143
7.875618299635067,56.782470703125,0.2920733392238617,0.24167950451374054,6.333882761049795,0.0,0.6698846875838027,0.0,0.0,0.0,0.0,0.0,0.0,37.861014304543566,blur_gaussian,0.2408715924472331
4.59381542145623,12.85760498046875,0.26261112093925476,0.19810596108436584,6.345950259268891,0.0,0.7014743882048944,0.0,0.0,0.0,0.0,0.0,0.0,79.32437824086114,original,0.0
4.915418704557566,14.88140869140625,0.41423341631889343,0.29023903608322144,5.98203799060785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.89749707067837,brightness_bright,0.9469494452979941
7.422474015097328,54.1072998046875,0.24006935954093933,0.20122523605823517,6.426087587148054,0.0,0.8048335613315094,0.0,0.0,0.0,0.0,0.0,0.0,21.24053610556603,blur_motion,0.7319075948446278
4.5475739832725655,12.75311279296875,0.2612941861152649,0.19701680541038513,6.42462887580369,0.0,0.7014743882048944,0.0,0.0,0.0,0.0,0.0,0.0,77.53936020881079,stripe_artifact,0.06921251846838361
5.631490509284689,46.040283203125,0.18467162549495697,0.18974274396896362,5.170362407180448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.45672993810207,original,0.0
5.136191451073704,41.48333740234375,0.20139649510383606,0.19026349484920502,6.720588408181917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.450476878328004,ring_artifact,0.5327061695295157
8.165186429495812,30.201416015625,0.1859833151102066,0.18768326938152313,6.175896930977066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.11257140047824,noise_gaussian,0.1283914644997628
5.166559096384361,50.28759765625,0.10977683961391449,0.2040633112192154,3.9205672905809155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.133143944061807,contrast_high,0.9468486797049909
5.770690222581264,19.57196044921875,0.35054293274879456,0.34185072779655457,5.245186691928354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.56483364910443,original,0.0
8.925024650600875,44.8397216796875,0.3521665632724762,0.334785133600235,6.423535198935231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.348082742788264,noise_gaussian,0.2650566289400591
5.288897278458201,19.37890625,0.3327227830886841,0.32603883743286133,5.633610730030049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.156377426070456,stripe_artifact,0.6065939174826289
18.751451998229967,87.5701904296875,0.35503578186035156,0.348469614982605,5.222233128576487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,noise_salt_pepper,0.9289134930021768
4.558967396186308,23.52667236328125,0.22902975976467133,0.15559974312782288,6.458147116330431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.59165954589844,original,0.0
4.75168032711376,27.66552734375,0.2162567377090454,0.19628718495368958,5.8658207294562565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.124888388975876,ring_artifact,0.7299310690899762
15.729467245363502,81.609619140625,0.2352839559316635,0.1757117509841919,6.44328898778644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,noise_salt_pepper,0.7129489728191218
4.19878991485256,21.3760986328125,0.23256568610668182,0.15499964356422424,4.874144685876406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.20209296788049,contrast_low,0.9951493566608947
4.461312690836345,26.0576171875,0.2492958903312683,0.15674248337745667,6.381095119750764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.25791539442436,original,0.0
